  ra              dec             W(C18O)       AV               AV_sig          AV_n   N(C18O)           N(H2)              X(C18O)              W(N2H)         
  66.3742484577   26.3717777778   0.44984       3.90108015555    1.49585500906   19.0   4.45971376E14     3.66701534622E21   1.21616991993E-7     -0.0431836     
  66.3742484577   26.3821944444   0.53622       4.28491814629    1.51310361852   17.0   5.31608508E14     4.02782305752E21   1.3198407686E-7      0.0806829      
  66.3742484577   26.3926111111   0.50713       4.34287748151    1.52607541783   20.0   5.02768682E14     4.08230483262E21   1.23158044932E-7     0.2649636      
  66.3742484577   26.4030277778   0.43599       4.30048909463    1.53230225761   18.0   4.32240486E14     4.04245974895E21   1.06925118082E-7     0.1158582      
  66.3742484577   26.4134444444   0.35523       3.94806165696    1.52986148616   18.0   3.52175022E14     3.71117795755E21   9.48957517071E-8     -0.0441717     
  66.3742484577   26.4238611111   0.27601       3.576660039      1.52426731457   16.0   2.73636314E14     3.36206043666E21   8.13894690935E-8     -0.0746234     
  66.3742484577   26.4342777778   0.2892        3.46286293881    1.52405037216   17.0   2.8671288E14      3.25509116248E21   8.80813672148E-8     -0.10633677    
  66.3742484577   26.4446944444   0.38241       3.52167649375    1.52005297143   20.0   3.79121274E14     3.31037590413E21   1.14525143059E-7     -0.2110703     
  66.3742484577   26.4551111111   0.35301       3.77609528172    1.5186333973    19.0   3.49974114E14     3.54952956482E21   9.85973232816E-8     -0.0498714     
  66.3742484577   26.4655277778   0.2951        4.33428128025    1.52158119663   21.0   2.9256214E14      4.07422440343E21   7.18080574437E-8     0.12525904     
  66.3742484577   26.4759444444   0.42734       5.36851692206    1.53635344707   19.0   4.23664876E14     5.04640590674E21   8.39537848975E-8     -0.0763989     
  66.3742484577   26.4863611111   0.59831       6.24298815566    1.55127826573   18.0   5.93164534E14     5.86840886632E21   1.01077574435E-7     -0.0943899     
  66.3742484577   26.4967777778   0.8754        7.33080940698    1.58136756815   17.0   8.6787156E14      6.89096084256E21   1.25943475784E-7     8.013E-4       
  66.3742484577   26.5071944444   1.1673        8.3727730658     1.61205552508   16.0   1.15726122E15     7.87040668186E21   1.47039570734E-7     -0.08386308    
  66.3742484577   26.5176111111   1.3283        9.16468864793    1.63986817699   14.0   1.31687662E15     8.61480732906E21   1.52861993275E-7     -0.1425809     
  66.3742484577   26.5280277778   1.2718        9.55404216835    1.66071554064   10.0   1.26086252E15     8.98079963825E21   1.40395351281E-7     -0.04926282    
  66.3742484577   26.5384444444   1.1342        9.42317039642    1.66149166235   8.0    1.12444588E15     8.85778017264E21   1.26944432813E-7     0.0997419      
  66.3742484577   26.5488611111   1.0416        9.01703334542    1.65578437066   6.0    1.03264224E15     8.47601134469E21   1.21831153594E-7     -0.0226023     
  66.3742484577   26.5592777778   1.0197        8.5636082087     1.64978720884   4.0    1.01093058E15     8.04979171618E21   1.25584687858E-7     0.04425234     
  66.3742484577   26.5696944444   0.85012       7.71512732663    1.62666578151   6.0    8.42808968E14     7.25221968704E21   1.16213932337E-7     -0.04270107    
  66.386005054    26.3509444444   0.38012       2.81625975726    1.45874474968   21.0   3.76850968E14     2.64728417183E21   1.4235380244E-7      -0.20514354    
  66.386005054    26.3613611111   0.40041       3.57685176088    1.47061940245   19.0   3.96966474E14     3.36224065523E21   1.18066050204E-7     -0.1632869     
  66.386005054    26.3717777778   0.46736       4.19153875577    1.49080367759   18.0   4.63340704E14     3.94004643042E21   1.17597777636E-7     4.8735E-4      
  66.386005054    26.3821944444   0.57968       4.48645488687    1.50272682864   17.0   5.74694752E14     4.21726759366E21   1.36271825118E-7     0.10631136     
  66.386005054    26.3926111111   0.63556       4.38112958341    1.50959563368   20.0   6.30094184E14     4.1182618084E21    1.53000030915E-7     0.1217476      
  66.386005054    26.4030277778   0.55418       4.20355351294    1.51007145609   20.0   5.49414052E14     3.95134030216E21   1.39044984736E-7     -0.0036835     
  66.386005054    26.4134444444   0.44424       3.86849378667    1.50451683943   19.0   4.40419536E14     3.63638415947E21   1.21114688846E-7     -0.0810428     
  66.386005054    26.4238611111   0.34643       3.5686427659     1.49670553118   19.0   3.43450702E14     3.35452419995E21   1.02384326816E-7     -0.2185727     
  66.386005054    26.4342777778   0.37814       3.47959642035    1.49552896072   20.0   3.74887996E14     3.27082063513E21   1.14615883235E-7     -0.2532182     
  66.386005054    26.4446944444   0.45421       3.53797457492    1.49502042879   20.0   4.50303794E14     3.32569610043E21   1.3540136573E-7      -0.19406896    
  66.386005054    26.4551111111   0.40233       3.8093136847     1.49850158682   20.0   3.98869962E14     3.58075486361E21   1.1139270271E-7      -0.0588319     
  66.386005054    26.4655277778   0.3314        4.46570216567    1.5114537061    21.0   3.2854996E14      4.19776003573E21   7.82679231789E-8     0.1424306      
  66.386005054    26.4759444444   0.47931       5.52448143856    1.53121832639   18.0   4.75187934E14     5.19301255225E21   9.1505254266E-8      -0.0158673     
  66.386005054    26.4863611111   0.76345       6.34765870905    1.54794022231   16.0   7.5688433E14      5.96679918651E21   1.2684930502E-7      -0.17721       
  66.386005054    26.4967777778   1.0871        7.24882902236    1.56896641313   15.0   1.07775094E15     6.81389928102E21   1.58169484982E-7     -0.2497924     
  66.386005054    26.5071944444   1.2727        8.00341274175    1.58662205879   16.0   1.26175478E15     7.52320797725E21   1.67714993898E-7     -0.2119999     
  66.386005054    26.5176111111   1.3448        8.3435523166     1.59552557451   14.0   1.33323472E15     7.8429391776E21    1.69991719916E-7     -0.1197136     
  66.386005054    26.5280277778   1.21          8.23314158723    1.59699718891   12.0   1.199594E15       7.739153092E21     1.55003265311E-7     -0.01167309    
  66.386005054    26.5384444444   1.0449        7.71941160964    1.58602565881   11.0   1.03591386E15     7.25624691306E21   1.42761660733E-7     0.0528755      
  66.386005054    26.5488611111   0.90959       7.20559928221    1.57088497231   10.0   9.01767526E14     6.77326332528E21   1.33136345465E-7     -0.0163873     
  66.386005054    26.5592777778   0.90279       6.86759696526    1.5687542984    9.0    8.95026006E14     6.45554114735E21   1.38644613298E-7     -0.04091118    
  66.386005054    26.5696944444   0.82336       6.34465495491    1.55467803746   11.0   8.16279104E14     5.96397565761E21   1.36868282311E-7     -0.1045241     
  66.3977616503   26.3509444444   0.39993       2.60331511529    1.47201597926   20.0   3.96490602E14     2.44711620837E21   1.62023609931E-7     -0.0570389     
  66.3977616503   26.3613611111   0.48927       3.56662614215    1.47469134286   22.0   4.85062278E14     3.35262857362E21   1.44681185926E-7     -0.0162323     
  66.3977616503   26.3717777778   0.57717       4.26575569628    1.48298784544   21.0   5.72206338E14     4.0098103545E21    1.42701596188E-7     0.1239463      
  66.3977616503   26.3821944444   0.63991       4.569695245      1.48267741906   19.0   6.34406774E14     4.2955135303E21    1.47690554232E-7     0.1283436      
  66.3977616503   26.3926111111   0.59047       4.41297971498    1.48130992826   22.0   5.85391958E14     4.14820093208E21   1.41119479887E-7     0.04289189     
  66.3977616503   26.4030277778   0.51651       4.19259351167    1.47707743199   22.0   5.12068014E14     3.94103790097E21   1.29932273393E-7     -0.07097637    
  66.3977616503   26.4134444444   0.43482       3.90252290525    1.47211612994   20.0   4.31080548E14     3.66837153093E21   1.17512783088E-7     -0.08421478    
  66.3977616503   26.4238611111   0.38687       3.64177384636    1.46558865769   20.0   3.83542918E14     3.42326741558E21   1.12040010738E-7     -0.20023104    
  66.3977616503   26.4342777778   0.45291       3.5533400357     1.46556856406   20.0   4.49014974E14     3.34013963355E21   1.34430000917E-7     -0.27602188    
  66.3977616503   26.4446944444   0.48321       3.5662612731     1.46831002706   16.0   4.79054394E14     3.35228559671E21   1.42903812989E-7     -0.20338998    
  66.3977616503   26.4551111111   0.4696        3.77288904688    1.47319606914   16.0   4.6556144E14      3.54651570407E21   1.31272910893E-7     0.0212921      
  66.3977616503   26.4655277778   0.46723       4.30130898305    1.4895850727    19.0   4.63211822E14     4.04323044407E21   1.1456478388E-7      0.1155191      
  66.3977616503   26.4759444444   0.606         5.01616646135    1.5054601843    16.0   6.007884E14       4.71519647367E21   1.27415348089E-7     0.019181417    
  66.3977616503   26.4863611111   0.85132       5.46687665251    1.51764502332   15.0   8.43998648E14     5.13886405336E21   1.64238368487E-7     -0.06771992    
  66.3977616503   26.4967777778   1.1696        5.86101354714    1.5257846582    15.0   1.15954144E15     5.50935273431E21   2.10467816442E-7     -0.065482846   
  66.3977616503   26.5071944444   1.3319        6.09596561474    1.52968891387   16.0   1.32044566E15     5.73020767786E21   2.30435916852E-7     -0.1050248     
  66.3977616503   26.5176111111   1.3226        5.94373798832    1.52236628552   15.0   1.31122564E15     5.58711370902E21   2.34687480565E-7     -0.1463063     
  66.3977616503   26.5280277778   1.1795        5.50993133665    1.50906046821   15.0   1.1693563E15      5.17933545645E21   2.25773423991E-7     -0.0388039     
  66.3977616503   26.5384444444   0.97455       4.87549550661    1.48665211263   15.0   9.6616887E14      4.58296577621E21   2.10817387076E-7     -0.02909688    
  66.3977616503   26.5488611111   0.99855       4.54420658353    1.45944781531   12.0   9.8996247E14      4.27155418852E21   2.31756973296E-7     -0.10569729    
  66.3977616503   26.5592777778   1.0021        4.68640314005    1.47033344961   14.0   9.9348194E14      4.40521895165E21   2.25523850438E-7     -0.1881471     
  66.3977616503   26.5696944444   0.95774       4.81352782081    1.48249660399   17.0   9.49503436E14     4.52471615156E21   2.09848177034E-7     -0.142109519   
  66.4095182466   26.3509444444   0.32391       2.08959099608    1.47344997891   22.0   3.21124374E14     1.96421553631E21   1.63487340398E-7     0.16859101     
  66.4095182466   26.3613611111   0.33653       3.02523598616    1.46290819708   24.0   3.33635842E14     2.84372182699E21   1.17323656215E-7     0.202439       
  66.4095182466   26.3717777778   0.47559       3.74367995956    1.45555490318   23.0   4.71499926E14     3.51905916198E21   1.33984654505E-7     0.3331328      
  66.4095182466   26.3821944444   0.53093       4.17780573013    1.44474861582   21.0   5.26364002E14     3.92713738633E21   1.34032489883E-7     0.3211711      
  66.4095182466   26.3926111111   0.44574       4.19032633293    1.43989089205   23.0   4.41906636E14     3.93890675296E21   1.12190174512E-7     0.0761565      
  66.4095182466   26.4030277778   0.44443       4.09394104323    1.43853193455   22.0   4.40607902E14     3.84830458064E21   1.14494030493E-7     -0.0462964     
  66.4095182466   26.4134444444   0.45601       3.94129465595    1.43882728126   21.0   4.52088314E14     3.70481697659E21   1.22027165406E-7     -0.1244787     
  66.4095182466   26.4238611111   0.43732       3.76902348262    1.43852676709   21.0   4.33559048E14     3.54288207366E21   1.22374676601E-7     -0.1911324     
  66.4095182466   26.4342777778   0.49354       3.69558101319    1.44287753245   19.0   4.89295556E14     3.4738461524E21    1.40851245143E-7     -0.1770389     
  66.4095182466   26.4446944444   0.48804       3.6371957231     1.45222697736   15.0   4.83842856E14     3.41896397971E21   1.41517389148E-7     -0.2147907     
  66.4095182466   26.4551111111   0.46392       3.69681293457    1.45940132989   16.0   4.59930288E14     3.4750041585E21    1.32353881326E-7     -0.0706702     
  66.4095182466   26.4655277778   0.5247        3.96150030573    1.47604206552   19.0   5.2018758E14      3.72381028739E21   1.39692288235E-7     0.0156385      
  66.4095182466   26.4759444444   0.64115       4.25442355309    1.48474051744   14.0   6.3563611E14      3.9991581399E21    1.58942479333E-7     0.02083488     
  66.4095182466   26.4863611111   0.86811       4.37172593665    1.49150361705   14.0   8.60644254E14     4.10942238045E21   2.09431928461E-7     0.00213447     
  66.4095182466   26.4967777778   1.1303        4.38562756239    1.4927345559    15.0   1.12057942E15     4.12248990865E21   2.71821021963E-7     0.0353638      
  66.4095182466   26.5071944444   1.2237        4.23345399843    1.49154935475   16.0   1.21317618E15     3.97944675852E21   3.04860512935E-7     5.731E-4       
  66.4095182466   26.5176111111   1.1931        3.82236422295    1.48285619549   15.0   1.18283934E15     3.59302236957E21   3.29204557705E-7     -0.0030025     
  66.4095182466   26.5280277778   1.1581        3.35274309282    1.47077343375   15.0   1.14814034E15     3.15157850725E21   3.64306437983E-7     0.06929937     
  66.4095182466   26.5384444444   0.96558       3.03646400458    1.45247500953   14.0   9.57276012E14     2.8542761643E21    3.35383108325E-7     -0.06350458    
  66.4095182466   26.5488611111   1.0164        3.14967026198    1.42455150796   10.0   1.00765896E15     2.96069004626E21   3.40345981598E-7     -0.2353049     
  66.4095182466   26.5592777778   1.0647        3.79543257336    1.44091052682   15.0   1.05554358E15     3.56770661896E21   2.95860532475E-7     -0.3294676     
  66.4095182466   26.5696944444   1.007         4.19623634617    1.45783345784   18.0   9.983398E14       3.9444621654E21    2.53099093904E-7     -0.143027379   
  66.4212748428   26.3509444444   0.37036       1.74217132971    1.4630404233    21.0   3.67174904E14     1.63764104993E21   2.24209636182E-7     0.0894357      
  66.4212748428   26.3613611111   0.26413       2.53139174778    1.44680304323   23.0   2.61858482E14     2.37950824291E21   1.10047310313E-7     0.1006262      
  66.4212748428   26.3717777778   0.29416       3.1862338212     1.43291410451   19.0   2.91630224E14     2.99505979193E21   9.73704180416E-8     0.1919279      
  66.4212748428   26.3821944444   0.30824       3.68531936716    1.41934861391   18.0   3.05589136E14     3.46420020513E21   8.82134743677E-8     0.2998156      
  66.4212748428   26.3926111111   0.29529       3.86387220554    1.41319557792   20.0   2.92750506E14     3.63203987321E21   8.06022280095E-8     0.07241823     
  66.4212748428   26.4030277778   0.3765        3.91347084269    1.41392692635   20.0   3.732621E14       3.67866259212E21   1.01466794155E-7     0.02334592     
  66.4212748428   26.4134444444   0.4871        3.89903587274    1.41531842998   19.0   4.8291094E14      3.66509372038E21   1.31759506535E-7     -0.0526855     
  66.4212748428   26.4238611111   0.51755       3.83400998611    1.41650055094   19.0   5.1309907E14      3.60396938695E21   1.42370540621E-7     0.0349267      
  66.4212748428   26.4342777778   0.53034       3.8069616778     1.4204112408    18.0   5.25779076E14     3.57854397713E21   1.46925419769E-7     0.07576807     
  66.4212748428   26.4446944444   0.51046       3.71036754419    1.43190093111   15.0   5.06070044E14     3.48774549154E21   1.45099476217E-7     -0.0714956     
  66.4212748428   26.4551111111   0.44381       3.5983365366     1.44140711395   17.0   4.39993234E14     3.38243634441E21   1.30081748538E-7     -0.0243747     
  66.4212748428   26.4655277778   0.41576       3.54469323152    1.45930166297   20.0   4.12184464E14     3.33201163763E21   1.23704389068E-7     -0.08597505    
  66.4212748428   26.4759444444   0.50173       3.57899920857    1.46837020352   16.0   4.97415122E14     3.36425925606E21   1.478527914E-7       0.0573168      
  66.4212748428   26.4863611111   0.73296       3.50340134411    1.48088455936   16.0   7.26656544E14     3.29319726346E21   2.20653816296E-7     0.1552867      
  66.4212748428   26.4967777778   0.92196       3.37077494614    1.48649786336   17.0   9.14031144E14     3.16852844937E21   2.88471812264E-7     0.0939088      
  66.4212748428   26.5071944444   0.93875       3.13456480549    1.49048914613   18.0   9.3067675E14      2.94649091716E21   3.15859364975E-7     0.109041       
  66.4212748428   26.5176111111   0.94472       2.81078131493    1.48873122844   17.0   9.36595408E14     2.64213443604E21   3.54484387784E-7     0.1131908618   
  66.4212748428   26.5280277778   0.99695       2.50343722363    1.47822514328   16.0   9.8837623E14      2.35323099021E21   4.20008164992E-7     0.0935638      
  66.4212748428   26.5384444444   0.96094       2.42939079422    1.45777581335   15.0   9.52675916E14     2.28362734656E21   4.17176610463E-7     -0.0314771     
  66.4212748428   26.5488611111   0.99066       2.75867548893    1.42819627998   11.0   9.82140324E14     2.5931549596E21    3.78743399181E-7     -0.2854787     
  66.4212748428   26.5592777778   1.0882        3.45788301379    1.43743839961   18.0   1.07884148E15     3.25041003296E21   3.31909349608E-7     -0.3507718     
  66.4212748428   26.5696944444   1.0115        3.86624045481    1.45398696174   21.0   1.0028011E15      3.6342660275200003E21 2.75929470327E-7     -0.12323825    
  66.4330314391   26.3509444444   0.44122       1.67368102789    1.4578331641    21.0   4.37425508E14     1.57326016622E21   2.78037617295E-7     0.13673932     
  66.4330314391   26.3613611111   0.25888       2.26960746613    1.43955911863   24.0   2.56653632E14     2.13343101816E21   1.20300881451E-7     0.12393815     
  66.4330314391   26.3717777778   0.25431       2.81248287226    1.42257235568   20.0   2.52122934E14     2.64373389992E21   9.53662295616E-8     0.1070295      
  66.4330314391   26.3821944444   0.31077       3.28476414857    1.40644190272   17.0   3.08097378E14     3.08767829965E21   9.97828621054E-8     0.0972803      
  66.4330314391   26.3926111111   0.34777       3.52990892311    1.3998439335    17.0   3.44779178E14     3.31811438772E21   1.03908165215E-7     -0.00430634    
  66.4330314391   26.4030277778   0.35888       3.66445363493    1.40213262362   17.0   3.55793632E14     3.44458641683E21   1.03290668006E-7     0.02775688     
  66.4330314391   26.4134444444   0.47152       3.72090885342    1.40372590102   15.0   4.67464928E14     3.49765432222E21   1.33650980038E-7     0.027243       
  66.4330314391   26.4238611111   0.58676       3.71835425615    1.40469505315   15.0   5.81713864E14     3.49525300078E21   1.66429687313E-7     0.0873332      
  66.4330314391   26.4342777778   0.54455       3.69350385136    1.40426404682   13.0   5.3986687E14      3.47189362028E21   1.55496374326E-7     0.0563911      
  66.4330314391   26.4446944444   0.44186       3.51900898519    1.4110014757    10.0   4.38060004E14     3.30786844608E21   1.32429693363E-7     -0.07164742    
  66.4330314391   26.4551111111   0.36816       3.18579435981    1.42401673596   13.0   3.64993824E14     2.99464669822E21   1.21882098552E-7     0.00590237     
  66.4330314391   26.4655277778   0.30974       2.85187155575    1.44488258158   16.0   3.07076236E14     2.68075926241E21   1.14548232774E-7     -0.05046696    
  66.4330314391   26.4759444444   0.407         2.7299291192     1.45859345039   14.0   4.034998E14       2.56613337205E21   1.5724038524E-7      -0.045368067   
  66.4330314391   26.4863611111   0.58085       2.55931199428    1.48306594119   15.0   5.7585469E14      2.40575327462E21   2.39365647373E-7     0.0036959      
  66.4330314391   26.4967777778   0.63254       2.41127508243    1.49491846056   18.0   6.27100156E14     2.26659857748E21   2.7667014452E-7      0.0089153      
  66.4330314391   26.5071944444   0.62933       2.24286035109    1.50420640006   20.0   6.23917762E14     2.10828873003E21   2.95935634012E-7     0.0732123      
  66.4330314391   26.5176111111   0.63241       2.10231311969    1.50813402494   20.0   6.26971274E14     1.97617433251E21   3.17265164154E-7     0.0770131      
  66.4330314391   26.5280277778   0.67073       1.98408132385    1.50002405276   19.0   6.64961722E14     1.86503644442E21   3.56540872962E-7     0.0422625      
  66.4330314391   26.5384444444   0.70365       2.05669413412    1.48034606142   19.0   6.9759861E14      1.93329248607E21   3.60834490915E-7     0.0403475      
  66.4447880354   26.3509444444   0.10247       1.71727686321    1.45876433343   17.0   1.01588758E14     1.61424025142E21   6.29328613946E-8     0.2222077      
  66.4447880354   26.3613611111   0.20672       2.13967813041    1.44087730952   20.0   2.04942208E14     2.01129744258E21   1.01895524581E-7     0.2300996      
  66.4447880354   26.3717777778   0.31966       2.55785975639    1.42280196109   18.0   3.16910924E14     2.404388171E21     1.31805225056E-7     0.2481842      
  66.4447880354   26.3821944444   0.3661        2.95225841249    1.40316253101   16.0   3.6295154E14      2.77512290774E21   1.30787555026E-7     0.14193409     
  66.4447880354   26.3926111111   0.33222       3.17666594641    1.3996051122    16.0   3.29362908E14     2.98606598962E21   1.10299942849E-7     0.002666       
  66.4447880354   26.4030277778   0.3361        3.31545753564    1.40875821953   17.0   3.3320954E14      3.1165300835E21    1.06916837339E-7     -0.13757903    
  66.4447880354   26.4134444444   0.41514       3.33928776374    1.41837928354   16.0   4.11569796E14     3.13893049791E21   1.31117842932E-7     -0.0516995     
  66.4447880354   26.4238611111   0.50324       3.28635847075    1.42804750599   17.0   4.98912136E14     3.08917696251E21   1.61503255416E-7     0.0464362      
  66.4447880354   26.4342777778   0.49366       3.21152012098    1.43746533251   18.0   4.89414524E14     3.01882891372E21   1.62120656052E-7     0.14786614     
  66.4447880354   26.4446944444   0.35879       3.05892050421    1.45009484767   16.0   3.55704406E14     2.87538527396E21   1.23706693924E-7     0.0999744      
  66.4447880354   26.4551111111   0.28558       2.88983086022    1.46008657444   19.0   2.83124012E14     2.71644100861E21   1.04226085198E-7     0.1098641      
  66.4447880354   26.4655277778   0.26266       2.66906821393    1.47472017603   20.0   2.60401124E14     2.5089241211E21    1.03789955946E-7     0.104549       
  66.4447880354   26.4759444444   0.32569       2.52585395271    1.48453873467   18.0   3.22889066E14     2.37430271555E21   1.35993217666E-7     -0.01165143    
  66.4447880354   26.4863611111   0.40171       2.27030675728    1.51079345786   18.0   3.98255294E14     2.13408835184E21   1.86616122832E-7     -0.0631719     
  66.4447880354   26.4967777778   0.38593       2.05160867583    1.52158676805   22.0   3.82611002E14     1.92851215528E21   1.98396987518E-7     -0.0332127     
  66.4447880354   26.5071944444   0.37572       1.86372772798    1.52857070149   24.0   3.72488808E14     1.7519040643E21    2.12619409698E-7     -0.0232676     
  66.4447880354   26.5176111111   0.3595        1.76186803604    1.52986547657   22.0   3.564083E14       1.65615595388E21   2.15202136711E-7     -0.0425238     
  66.4447880354   26.5280277778   0.42186       1.70194845385    1.52051922647   20.0   4.18232004E14     1.59983154662E21   2.61422525942E-7     0.0231877      
  66.4447880354   26.5384444444   0.48666       1.77145612731    1.50147106768   20.0   4.82474724E14     1.66516875967E21   2.89745241254E-7     0.0680175      
  66.4565446317   26.3509444444   0.17117       1.96144942296    1.4561280296    17.0   1.69697938E14     1.84376245759E21   9.20389377177E-8     0.1328871      
  66.4565446317   26.3613611111   0.39278       2.20412669457    1.44191009599   21.0   3.89402092E14     2.07187909289E21   1.87946339792E-7     0.1470838      
  66.4565446317   26.3717777778   0.38992       2.48918705437    1.42705956735   21.0   3.86566688E14     2.33983583111E21   1.65211030133E-7     0.1775988      
  66.4565446317   26.3821944444   0.41432       2.74681670554    1.40709099597   19.0   4.10756848E14     2.58200770321E21   1.59084284485E-7     0.03710821     
  66.4565446317   26.3926111111   0.3735        2.86959299913    1.4138726864    18.0   3.702879E14       2.69741741918E21   1.37274971744E-7     -0.004821      
  66.4565446317   26.4030277778   0.39031       2.94028783347    1.43399421666   19.0   3.86953334E14     2.76387056346E21   1.40004144592E-7     -0.0739182     
  66.4565446317   26.4134444444   0.38264       2.90150164183    1.45177455473   18.0   3.79349296E14     2.72741154332E21   1.39087662413E-7     -0.0692883     
  66.4565446317   26.4238611111   0.34181       2.83407672031    1.46573107614   18.0   3.38870434E14     2.66403211709E21   1.27202082823E-7     0.0420661      
  66.4565446317   26.4342777778   0.32225       2.80248979552    1.47770478541   20.0   3.1947865E14      2.63434040779E21   1.21274626869E-7     0.1029071      
  66.4565446317   26.4446944444   0.28374       2.81463242337    1.48611404661   17.0   2.81299836E14     2.64575447797E21   1.06321217007E-7     0.11150236     
  66.4565446317   26.4551111111   0.23695       2.81641769462    1.49295133268   17.0   2.3491223E14      2.64743263294E21   8.87320897526E-8     0.1721149      
  66.4565446317   26.4655277778   0.24802       2.75293693593    1.50483758138   17.0   2.45887028E14     2.58776071978E21   9.5019228834E-8      0.2008112      
  66.4565446317   26.4759444444   0.27734       2.63330254665    1.51336671181   16.0   2.74954876E14     2.47530439385E21   1.11079217846E-7     0.06045272     
  66.4565446317   26.4863611111   0.29635       2.3053103444     1.53789662563   16.0   2.9380139E14      2.16699172374E21   1.35580300922E-7     0.0426639      
  66.4565446317   26.4967777778   0.2803        1.99307297016    1.54603841666   20.0   2.7788942E14      1.87348859195E21   1.48327254937E-7     -0.03617716    
  66.4565446317   26.5071944444   0.25186       1.7318314329     1.54781388354   23.0   2.49694004E14     1.62792154692E21   1.53382086792E-7     -0.008219      
  66.4565446317   26.5176111111   0.27715       1.60913117417    1.54463196249   20.0   2.7476651E14      1.51258330372E21   1.81653803347E-7     0.05023        
  66.4565446317   26.5280277778   0.36894       1.56150949911    1.53436216312   19.0   3.65767116E14     1.46781892916E21   2.49190897278E-7     0.13777608     
  66.4565446317   26.5384444444   0.43784       1.59571801597    1.51753903415   20.0   4.34074576E14     1.49997493501E21   2.89387886335E-7     0.1868234      
  66.468301228    26.3509444444   0.47571       2.2885899707     1.46366848374   14.0   4.71618894E14     2.15127457246E21   2.19227661609E-7     0.0388414      
  66.468301228    26.3613611111   0.48176       2.37841480147    1.45042946082   18.0   4.77616864E14     2.23570991338E21   2.13630963991E-7     0.0584343      
  66.468301228    26.3717777778   0.35549       2.46187703851    1.43609434929   19.0   3.52432786E14     2.3141644162E21    1.52293753864E-7     0.1195058      
  66.468301228    26.3821944444   0.39879       2.46120188006    1.41347135902   16.0   3.95360406E14     2.31352976726E21   1.70890563673E-7     0.0465459      
  66.468301228    26.3926111111   0.4185        2.41749618416    1.43811257148   15.0   4.149009E14       2.27244641311E21   1.82578958785E-7     0.0648595      
  66.468301228    26.4030277778   0.43472       2.48116949583    1.46949147488   16.0   4.30981408E14     2.33229932608E21   1.84788205862E-7     0.0084227      
  66.468301228    26.4134444444   0.34919       2.49633579884    1.49075941295   17.0   3.46186966E14     2.34655565091E21   1.47529834149E-7     0.0439239      
  66.468301228    26.4238611111   0.23054       2.54262639087    1.50430080477   17.0   2.28557356E14     2.39006880742E21   9.5627939786E-8      0.04352419     
  66.468301228    26.4342777778   0.19772       2.65225392877    1.51386564955   19.0   1.96019608E14     2.49311869304E21   7.86242582621E-8     -0.05713242    
  66.468301228    26.4446944444   0.2225        2.80463260341    1.51409771742   17.0   2.205865E14       2.63635464721E21   8.36710266708E-8     -0.0493918     
  66.468301228    26.4551111111   0.27874       2.90236417158    1.51614861381   16.0   2.76342836E14     2.72822232129E21   1.01290438775E-7     0.06223521     
  66.468301228    26.4655277778   0.3045        2.92521795689    1.52253642154   18.0   3.018813E14       2.74970487947E21   1.09786800123E-7     0.1933266      
  66.468301228    26.4759444444   0.32563       2.85236633312    1.52813292672   19.0   3.22829582E14     2.68122435313E21   1.20403793E-7        0.1015692      
  66.468301228    26.4863611111   0.31185       2.55370861045    1.5460040403    19.0   3.0916809E14      2.40048609383E21   1.2879395169E-7      0.0549139      
  66.468301228    26.4967777778   0.24807       2.21856356878    1.55386711414   22.0   2.45936598E14     2.08544975465E21   1.17929764288E-7     0.01811532     
  66.468301228    26.5071944444   0.2348        1.87535321421    1.55290433857   24.0   2.3278072E14      1.76283202135E21   1.3204929181E-7      -0.02210796    
  66.468301228    26.5176111111   0.28479       1.67420796688    1.54766263217   22.0   2.82340806E14     1.57375548887E21   1.79405764108E-7     -0.0676958     
  66.468301228    26.5280277778   0.37149       1.58423168496    1.53932127257   21.0   3.68295186E14     1.48917778386E21   2.47314450962E-7     0.0484705      
  66.468301228    26.5384444444   0.44609       1.54151463576    1.52761962825   21.0   4.42253626E14     1.44902375762E21   3.05207988258E-7     0.1080405      
  66.4800578243   26.3509444444   0.49493       2.47067746007    1.47712262857   18.0   4.90673602E14     2.32243681247E21   2.11275329157E-7     0.2053961      
  66.4800578243   26.3613611111   0.41413       2.38756685482    1.47663402269   20.0   4.10568482E14     2.24431284353E21   1.82937277743E-7     0.2249991      
  66.4800578243   26.3717777778   0.27606       2.16139551131    1.47453816549   21.0   2.73685884E14     2.03171178063E21   1.34707041918E-7     0.2840484      
  66.4800578243   26.3821944444   0.36285       1.91402337353    1.46675479399   20.0   3.5972949E14      1.79918197112E21   1.99940581762E-7     0.21720662     
  66.4800578243   26.3926111111   0.34343       1.89387729189    1.48409567036   19.0   3.40476502E14     1.78024465438E21   1.91252646743E-7     0.1546053      
  66.4800578243   26.4030277778   0.31682       2.11592863002    1.50107950356   20.0   3.14095348E14     1.98897291222E21   1.5791836383E-7      0.0033849      
  66.4800578243   26.4134444444   0.34298       2.30620540755    1.51319429446   21.0   3.40030372E14     2.16783308309E21   1.56852653764E-7     -0.0303118     
  66.4800578243   26.4238611111   0.26656       2.52114247788    1.52136703785   19.0   2.64267584E14     2.36987392921E21   1.11511241481E-7     -0.00301001    
  66.4800578243   26.4342777778   0.2199        2.75720887562    1.52667736742   21.0   2.1800886E14      2.59177634308E21   8.41156145985E-8     -0.02502473    
